Word,Difficulty
starlet,1
starlets,0
starlight,1
starling,3
starlings,2
starlit,2
starred,2
starrier,0
starriest,0
starring,2
starry,1
stars,4
starship,1
start,2
started,0
starter,0
starters,0
starting,1
startle,1
startled,0
startles,4
startling,3
startlingly,1
starts,1
starvation,1
starve,2
starved,0
starves,2
starving,2
stasis,1
state,0
statecraft,1
stated,0
statehood,2
stateless,1
stateliest,0
stateliness,0
stately,2
statement,0
statements,0
staterooms,1
states,2
statesman,2
statesmanlike,0
statesmanship,0
statesmen,0
static,1
statical,1
statically,1
statics,2
stating,1
station,1
stationary,1
stationed,2
stationer,0
stationers,0
stationery,0
stationing,1
stationmaster,0
stations,1
statistic,1
statistical,1
statistically,0
statistician,0
statisticians,0
statistics,2
stator,2
stators,3
statuary,2
statue,4
statues,3
statuesque,0
statuette,1
statuettes,0
stature,2
status,1
statuses,0
statute,2
statutes,3
statutorily,2
statutory,2
staunch,4
staunchest,0
staunching,1
staunchly,3
staunchness,1
stave,4
staved,3
staves,5
staving,3
stay,4
stayed,4
staying,4
stays,5
stead,0
steadfast,1
steadfastly,1
steadfastness,2
steadied,1
steadier,0
steadiest,0
steadily,2
steadiness,0
steady,0
steadying,1
steak,1
steaks,0
steal,2
stealer,0
stealers,0
stealing,1
steals,1
stealth,2
stealthier,0
stealthiest,0
stealthily,1
stealthy,2
steam,3
steamboat,1
steamboats,1
steamed,2
steamer,1
steamers,1
steamier,1
steamiest,1
steaming,2
steamroller,0
steamrollers,1
steams,2
steamship,1
steamships,1
steamy,1
steed,0
steeds,0
steel,1
steeled,1
steeling,1
steels,1
steelwork,0
steelworker,0
steelworkers,1
steelworks,1
steely,1
steep,2
steeped,2
steepen,2
steepened,0
steepening,0
steepens,1
steeper,1
steepest,0
steeping,2
steeple,1
steeplechase,1
steeplechaser,1
steeplechasers,1
steeplechasing,1
steepled,1
steeplejack,0
steeples,1
steeply,1
steepness,0
steeps,2
steer,3
steerable,1
steerage,0
steered,2
steering,2
steers,3
stegosaurus,1
stellar,0
stellated,1
stem,0
stemmed,2
stemming,2
stems,0
stench,1
stenches,1
stencil,1
stencilled,1
stencils,0
stenographer,1
stenographers,1
stenographic,0
stenography,1
stenosis,1
stentorian,0
step,1
stepbrother,0
stepchildren,1
stepdaughter,1
stepfather,0
stepladder,0
stepmother,1
steppe,2
stepped,3
steppes,2
stepping,3
steps,1
stepsister,0
stepson,3
stepsons,2
stepwise,2
steradians,0
stereo,2
stereographic,0
stereophonic,0
stereos,1
stereoscopic,0
stereoscopically,0
stereoscopy,0
stereotype,0
stereotyped,0
stereotypes,0
stereotypical,0
stereotypically,0
stereotyping,0
sterile,2
sterilisation,0
sterilisations,0
sterilise,0
sterilised,1
steriliser,0
sterilising,0
sterility,2
sterilization,0
sterilize,0
sterilized,1
sterilizing,0
sterling,0
stern,1
sterner,2
sternest,0
sternly,2
sternness,0
sterns,2
sternum,3
steroid,1
steroids,1
stet,0
stethoscope,1
stevedore,0
stew,2
steward,0
stewardess,0
stewardesses,1
stewards,1
stewardship,0
stewed,3
stewing,3
stews,2
stick,3
sticker,0
stickers,1
stickiest,0
stickily,2
stickiness,0
sticking,3
stickleback,0
sticklebacks,0
stickler,0
sticks,3
sticky,3
sties,3
stiff,4
stiffen,4
stiffened,1
stiffener,2
stiffening,0
stiffens,2
stiffer,1
stiffest,0
stiffly,2
stiffness,0
stifle,2
stifled,2
stifles,2
stifling,1
stiflingly,1
stigma,3
stigmas,4
stigmata,1
stigmatisation,0
stigmatise,0
stigmatised,0
stigmatising,0
stigmatize,0
stigmatized,0
stile,5
stiles,5
stiletto,1
stilettos,0
still,6
stillbirths,2
stillborn,2
stilled,3
stiller,3
stilling,3
stillness,1
stills,5
stilt,3
stilted,2
stilts,3
stimulant,2
stimulants,1
stimulate,0
stimulated,0
stimulates,0
stimulating,1
stimulation,1
stimulator,1
stimulatory,1
stimuli,1
stimulus,2
sting,5
stinger,2
stingers,2
stingier,0
stinging,3
stingray,1
stings,4
stingy,5
stink,4
stinker,1
stinking,1
stinks,4
stint,4
stints,4
stipend,2
stipendiary,0
stipends,0
stipulate,1
stipulated,1
stipulates,1
stipulating,2
stipulation,2
stipulations,0
stir,9
stirred,2
stirrer,0
stirrers,0
stirring,3
stirrings,2
stirrup,1
stirrups,2
stirs,3
stitch,1
stitched,2
stitches,1
stitching,2
stoat,2
stoats,1
stochastic,1
stock,3
stockade,0
stockbroker,2
stockbrokers,1
stockbroking,1
stocked,5
stockholders,1
stockholding,1
stockier,1
stocking,3
stockinged,0
stockings,2
stockist,3
stockists,1
stockpile,1
stockpiled,0
stockpiles,1
stockpiling,1
stockroom,3
stocks,2
stocktaking,1
stocky,4
stodge,4
stodgier,2
stodgiest,1
stodgy,4
stoic,3
stoical,1
stoically,1
stoicism,2
stoics,2
stoke,2
stoked,4
stoker,5
stokes,5
stoking,3
stole,3
stolen,4
stolid,3
stolidity,2
stolidly,1
stoma,1
stomach,2
stomachs,3
stomata,2
stomp,4
stomped,3
stomping,2
stomps,3
stone,4
stoned,6
stoneless,3
stonemason,1
stonemasons,0
stones,6
stonewalled,0
stoneware,0
stonework,1
stonier,0
stoniest,0
stonily,2
stoning,5
stony,5
stood,2
stooge,4
stooges,4
stool,3
stools,2
stoop,4
stooped,3
stooping,3
stoops,3
stop,2
stopcock,4
stopgap,4
stopoff,4
stopover,2
stoppable,2
stoppage,1
stoppages,0
stopped,2
stopper,4
stoppered,1
stoppers,2
stopping,4
stops,3
stopwatch,3
storage,0
store,5
stored,4
storehouse,1
storehouses,0
storekeeper,0
storekeepers,1
storeman,0
storeroom,1
storerooms,1
stores,6
storey,1
storeys,0
stories,3
storing,4
stork,2
storks,4
storm,3
stormed,1
stormer,1
stormers,0
stormier,1
stormiest,1
storming,2
storms,3
stormtroopers,1
stormy,2
story,4
storyline,1
storylines,1
storyteller,1
storytellers,1
storytelling,0
stout,1
stouter,2
stoutest,0
stoutly,6
stoutness,2
stove,5
stoves,7
stow,3
stowage,1
stowaway,2
stowed,5
stowing,5
stows,4
straddle,2
straddled,0
straddles,1
straddling,2
strafe,3
strafed,0
straggle,1
straggled,1
straggler,1
stragglers,0
straggling,1
straggly,2
straight,2
straightaway,1
straighten,1
straightened,0
straightening,0
straightens,0
straighter,1
straightest,0
straightforward,1
straightforwardly,0
straightforwardness,0
straightness,0
strain,1
strained,0
strainer,0
strainers,0
straining,2
strains,3
strait,1
straitened,0
straitjacket,0
straitjackets,0
straits,2
strand,2
stranded,0
stranding,1
strands,2
strange,2
strangely,0
strangeness,0
stranger,1
strangers,1
strangest,1
strangle,1
strangled,1
stranglehold,1
strangler,1
stranglers,0
strangles,0
strangling,1
strangulated,1
strangulation,0
strap,1
strapless,1
strapped,2
strapping,4
straps,1
strata,1
stratagem,1
stratagems,0
strategic,0
strategically,0
strategies,0
strategist,1
strategists,1
strategy,0
stratification,0
stratified,0
stratifies,0
stratifying,1
stratigraphic,0
stratigraphical,0
stratigraphy,2
stratosphere,1
stratospheric,0
stratospherically,0
stratum,3
stratus,2
straw,2
strawberries,1
strawberry,0
straws,2
stray,3
strayed,1
straying,1
strays,3
streak,2
streaked,0
streakers,2
streakier,1
streakiest,0
streaking,2
streaks,2
streaky,0
stream,1
streamed,1
streamer,2
streamers,1
streaming,1
streamline,0
streamlined,0
streamlines,0
streamlining,0
streams,1
street,1
streets,1
streetwalkers,1
streetwise,0
strength,1
strengthen,0
strengthened,1
strengthening,0
strengthens,0
strengths,1
strenuous,1
strenuously,1
streptococcal,1
streptococci,0
streptomycin,0
stress,0
stressed,0
stresses,1
stressful,1
stressfulness,1
stressing,0
stretch,4
stretchability,0
stretchable,1
stretched,0
stretcher,0
stretchered,0
stretchers,0
stretches,0
stretchiness,0
stretching,0
stretchy,1
strew,2
strewed,1
strewing,1
strewn,3
striated,0
striation,1
striations,1
stricken,1
strict,1
stricter,0
strictest,0
strictly,4
strictness,0
stricture,1
strictures,0
stride,1
stridency,0
strident,0
stridently,0
strider,0
strides,0
striding,1
strife,2
strike,3
striker,1
strikers,1
strikes,1
striking,2
strikingly,1
string,1
stringed,0
stringencies,0
stringency,0
stringent,0
stringently,0
stringer,0
stringing,2
strings,4
stringy,3
strip,3
stripe,4
striped,1
stripes,2
stripier,0
stripiest,0
striping,3
stripling,1
stripped,1
stripper,1
strippers,0
stripping,1
strips,3
striptease,1
stripy,4
strive,5
strived,2
striven,2
strives,3
striving,4
strivings,1
strobes,1
stroboscopic,0
strode,2
stroke,3
stroked,2
strokes,2
stroking,2
stroll,3
strolled,1
stroller,2
strollers,2
strolling,3
strolls,5
stroma,2
stromatolites,0
strong,2
strongbow,3
stronger,2
strongest,2
stronghold,2
strongholds,2
strongish,1
strongly,3
strongman,2
strongmen,1
strongroom,2
strontium,1
strop,2
stropped,2
stropping,4
strops,2
strove,4
struck,3
structural,3
structuralism,2
structuralist,2
structuralists,1
structurally,3
structure,3
structured,0
structureless,1
structures,2
structuring,2
strudel,0
strudels,0
struggle,3
struggled,2
struggles,0
struggling,2
strum,4
strummed,3
strumming,1
strumpet,2
strung,3
strut,2
struts,2
strutted,0
strutter,0
strutting,1
strychnine,2
stub,5
stubbed,4
stubbing,4
stubble,2
stubbly,4
stubborn,3
stubbornly,3
stubbornness,1
stubby,2
stubs,4
stucco,5
stuccoed,2
stuck,4
stud,6
studded,2
student,0
students,0
studentship,0
studentships,0
studied,3
studier,2
studiers,1
studies,2
studio,4
studios,2
studious,2
studiously,2
studiousness,0
studs,5
study,5
studying,5
stuff,6
stuffed,5
stuffer,3
stuffier,2
stuffiest,2
stuffiness,1
stuffing,6
stuffs,4
stuffy,3
stultified,1
stultify,2
stultifying,2
stumble,2
stumbled,1
stumbles,0
stumbling,3
stumblingly,1
stump,8
stumped,4
stumping,7
stumps,5
stumpy,4
stun,6
stung,7
stunned,6
stunner,4
stunning,3
stunningly,1
stuns,6
stunt,1
stunted,2
stunting,3
stuntman,4
stunts,2
stupefaction,0
stupefied,0
stupefy,0
stupefying,1
stupefyingly,0
stupendous,2
stupendously,1
stupid,4
stupider,0
stupidest,0
stupidities,0
stupidity,3
stupidly,1
stupor,1
stupors,3
sturdier,0
sturdiest,0
sturdily,2
sturdy,1
sturgeon,0
sturgeons,0
stutter,2
stuttered,0
stuttering,0
sty,10
style,4
styled,5
styles,5
styli,3
styling,5
stylisation,1
stylised,1
stylish,2
stylishly,3
stylishness,0
stylist,2
stylistic,1
stylistically,0
stylistics,2
stylists,1
stylization,1
stylized,1
stylus,4
styluses,0
stymie,2
stymied,6
styrene,1
suasion,1
suave,6
suavely,2
subaltern,0
subalterns,0
subarctic,1
subatomic,1
subclass,3
subclasses,0
subcommittee,0
subcommittees,1
subconscious,2
subconsciously,1
subconsciousness,0
subcontinent,0
subcontract,2
subcontracted,1
subcontracting,0
subcontractor,2
subcontractors,2
subcultural,3
subculture,3
subcultures,3
subcutaneous,1
subcutaneously,1
subdivide,1
subdivided,0
subdivides,1
subdividing,2
subdivision,1
subdivisions,0
subducted,2
subduction,1
subdue,5
subdued,2
subdues,1
subduing,3
subfamily,2
subgroup,4
subgroups,4
subharmonic,1
subharmonics,0
subhuman,4
subject,1
subjected,1
subjecting,1
subjection,0
subjective,1
subjectively,0
subjectivism,1
subjectivist,1
subjectivity,1
subjects,1
subjugate,2
subjugated,0
subjugating,1
subjugation,1
subjunctive,1
sublayer,1
sublimate,0
sublimated,0
sublimation,2
sublime,2
sublimed,2
sublimely,1
sublimes,0
sublimest,0
subliminal,1
subliminally,1
sublimity,3
sublunary,3
submarine,0
submarines,0
submerge,1
submerged,0
submergence,0
submerges,1
submerging,0
submersible,1
submersion,0
submission,2
submissions,1
submissive,1
submissively,1
submissiveness,0
submit,1
submits,2
submittable,0
submitted,2
submitter,0
submitters,1
submitting,2
subnormal,2
suboptimal,1
subordinate,0
subordinated,0
subordinates,0
subordinating,0
subordination,0
subpoena,1
subpoenaed,1
subprogram,2
subprograms,2
subregional,0
subroutine,1
subroutines,1
subscribe,3
subscribed,0
subscriber,0
subscribers,1
subscribes,0
subscribing,1
subscript,4
subscription,0
subscriptions,0
subscripts,1
subsection,0
subsections,0
subsequent,0
subsequently,1
subservience,0
subservient,0
subset,2
subsets,0
subside,2
subsided,0
subsidence,0
subsides,0
subsidiaries,1
subsidiarity,1
subsidiary,1
subsidies,0
subsiding,2
subsidise,1
subsidised,0
subsidises,0
subsidising,1
subsidize,1
subsidized,0
subsidizes,1
subsidizing,1
subsidy,2
subsist,2
subsisted,0
subsistence,0
subsisting,2
subsists,1
subsoil,2
subsonic,2
subspace,1
subspaces,1
subspecies,0
substance,1
substances,0
substantial,1
substantially,0
substantiate,0
substantiated,0
substantiates,0
substantiating,0
substantiation,0
substantive,1
substantively,0
substantives,0
substation,1
substitutable,0
substitute,1
substituted,0
substitutes,0
substituting,0
substitution,0
substitutions,0
substrata,2
substrate,0
substrates,0
substratum,3
substructure,2
substructures,2
subsume,3
subsumed,0
subsumes,0
subsuming,3
subsurface,1
subsystem,1
subsystems,0
subtenants,2
subtend,1
subtended,0
subtending,1
subtends,0
subterfuge,0
subterranean,1
subtext,1
subtitle,1
subtitled,2
subtitles,0
subtitling,2
subtle,2
subtler,1
subtlest,0
subtleties,0
subtlety,2
subtly,1
subtotal,2
subtotals,2
subtract,3
subtracted,0
subtracting,1
subtraction,1
subtractions,0
subtractive,0
subtractively,0
subtracts,3
subtropical,1
subtropics,2
subtype,3
subtypes,4
subunit,4
subunits,3
suburb,6
suburban,3
suburbanisation,0
suburbanites,0
suburbanization,0
suburbia,1
suburbs,4
subvention,0
subventions,0
subversion,1
subversive,0
subversively,0
subversives,0
subvert,0
subverted,1
subverting,0
subverts,2
subway,3
subways,3
succeed,0
succeeded,1
succeeding,0
succeeds,0
success,1
successes,0
successful,1
successfully,2
succession,0
successions,0
successive,1
successively,0
successor,1
successors,1
succinct,2
succinctly,2
succinctness,0
succour,3
succulence,0
succulent,1
succumb,4
succumbed,3
succumbing,3
succumbs,4
such,5
suchlike,2
suck,3
suckable,1
sucked,7
sucker,6
suckers,3
sucking,3
suckle,3
suckled,5
suckling,4
sucklings,2
sucks,4
sucrose,2
suction,3
sud,11
sudden,4
suddenly,0
suddenness,0
suds,4
sue,7
sued,4
suede,2
sues,0
suet,0
suffer,7
sufferance,0
suffered,5
sufferer,2
sufferers,0
suffering,6
sufferings,0
suffers,4
suffice,3
sufficed,3
suffices,1
sufficiency,0
sufficient,0
sufficiently,1
sufficing,2
suffix,5
suffixed,4
suffixes,2
suffocate,1
suffocated,1
suffocates,1
suffocating,1
suffocatingly,1
suffocation,1
suffrage,3
suffragette,1
suffragettes,2
suffragist,2
suffuse,3
suffused,0
suffuses,0
suffusing,3
suffusion,2
sugar,3
sugared,0
sugaring,1
sugarplums,3
sugars,2
sugary,2
suggest,3
suggested,0
suggester,1
suggesters,0
suggestibility,1
suggestible,2
suggesting,0
suggestion,0
suggestions,0
suggestive,2
suggestively,0
suggestiveness,0
suggests,0
sugillate,0
suicidal,2
suicidally,1
suicide,1
suicides,1
suing,5
suit,7
suitabilities,0
suitability,1
suitable,2
suitableness,0
suitably,1
suitcase,1
suitcases,0
suite,7
suited,7
suites,6
suiting,5
suitor,3
suitors,2
suits,5
sulk,4
sulked,8
sulkier,2
sulkiest,2
sulkily,2
sulkiness,1
sulking,4
sulks,5
sulky,5
sullen,5
sullenly,0
sullenness,1
sullied,3
sully,5
sullying,4
sulphate,2
sulphates,1
sulphide,2
sulphides,1
sulphonamides,1
sulphur,4
sulphuric,3
sulphurous,2
sultan,1
sultana,2
sultanas,3
sultans,4
sultry,2
sum,10
summability,3
summable,2
summaries,1
summarily,2
summarise,0
summarised,0
summariser,0
summarisers,0
summarises,0
summarising,1
summarize,0
summarized,1
summarizer,1
summarizers,0
summarizes,0
summarizing,2
summary,3
summation,1
summations,1
summed,8
summer,8
summers,5
summertime,1
summery,1
summing,5
summit,1
summits,2
summon,5
summoned,4
summoner,2
summoning,3
summonings,1
summons,3
summonsed,1
summonses,1
summonsing,2
sumo,3
sump,8
sumptuous,3
sumptuously,2
sumptuousness,1
sums,5
sun,10
sunbathe,1
sunbathed,1
sunbathers,0
sunbathing,2
sunbeam,1
sunbeams,0
sunbed,6
sunbeds,1
sunblock,3
sunburn,4
sunburned,0
sunburns,4
sunburnt,4
sunburst,4
suncream,0
sundaes,1
sundial,1
sundials,1
sundown,3
sundries,1
sundry,4
sunflower,1
sunflowers,1
sung,6
sunglasses,1
sunk,5
sunken,2
sunless,1
sunlight,2
sunlit,2
sunlounger,1
sunned,6
sunnier,3
sunniest,3
sunning,5
sunny,6
sunrise,2
sunrises,0
sunroof,3
suns,6
sunscreen,0
sunscreens,0
sunset,3
sunsets,1
sunshade,3
sunshine,2
sunspot,3
sunspots,3
sunstroke,2
suntan,2
suntanned,1
sup,8
super,4
superabundance,1
superabundant,1
superannuate,1
superannuated,1
superannuating,0
superannuation,0
superb,1
superbly,2
supercharged,1
supercharger,1
supercilious,0
superciliously,0
superciliousness,0
supercomputer,1
supercomputers,1
supercomputing,0
superconducting,0
superconductivity,0
superconductor,1
superconductors,1
supercooled,1
supercooling,0
supercritical,0
superdense,1
superfamily,1
superficial,1
superficiality,0
superficially,1
superfix,1
superfluities,0
superfluity,1
superfluous,1
superfluously,1
superglue,2
superheat,0
superheated,1
superhero,0
superheroes,0
superhuman,1
superimpose,0
superimposed,0
superimposes,0
superimposing,0
superimposition,0
superintend,0
superintendence,0
superintendent,0
superintendents,0
superior,0
superiority,0
superiors,0
superlative,0
superlatively,0
superlatives,0
superman,0
supermarket,1
supermarkets,1
supermen,1
supermodel,1
supermodels,0
supernatant,1
supernatural,1
supernaturally,1
supernova,2
supernovae,0
supernumerary,1
superordinate,0
superpose,2
superposed,1
superposition,0
superpositions,0
superpower,1
superpowers,0
supersaturated,1
supersaturation,0
superscript,1
superscripts,0
supersede,1
superseded,1
supersedes,0
superseding,0
supersonic,1
supersonically,0
superstar,1
superstars,1
superstate,0
superstates,1
superstition,0
superstitions,0
superstitious,0
superstitiously,0
superstore,2
superstores,0
superstructure,1
superstructures,1
supertanker,0
supertankers,1
supervene,0
supervise,2
supervised,1
supervises,1
supervising,0
supervision,0
supervisions,0
supervisor,0
supervisors,1
supervisory,1
supine,3
supped,5
supper,9
